file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence,confidence,source_path
cc/sgen_surveys/3d_point_cloud_processing_trustsurvey.json,cc,sgen_surveys,3d_point_cloud_processing,trustsurvey,7,minor,"The abstract and Section 1.3 make strong claims about the survey's unique value ('unified thematic taxonomy', 'first integrated analysis', 'fundamental granularity gap'), but these claims are not substantiated with evidence since no comparison to prior surveys is provided and no systematic coverage analysis is included.",Abstract and Section 1.3 contribution bullets: claims of uniqueness without comparison to existing surveys or demonstrated differentiation,invalid,False,摘要和第1.3节声称'统一主题分类法'、'首次综合分析'等独特价值，但弱点报告指出没有任何与现有调查的对比分析，也缺乏系统性覆盖分析来支撑这些声明。若属实，这构成论证链条缺失——声称独特却未提供差异化证明。,['弱点报告指出摘要和Section 1.3的独特性声明缺乏与现有调查的对比证据'],medium,
cc/sgen_surveys/3d_point_cloud_processing_trustsurvey.json,cc,sgen_surveys,3d_point_cloud_processing,trustsurvey,8,minor,"Some subsections make observations presented as novel findings that are generic to the field rather than survey-specific synthesis. For example, the claim in Section 3.1 that 'ModelNet40 over-represents the utility of local features' and that methods optimized for benchmarks may not transfer to real-world settings is a widely acknowledged limitation discussed in prior surveys and in the original benchmark papers themselves.","Section 3.1 Shape Classification, paragraph on ModelNet40 vs ScanObjectNN performance discrepancy (line ~855)",valid,True,弱点报告指控第3.1节关于ModelNet40局限性的观点'对领域来说过于通用'，而非调查特有的综合发现。但作为文献调查，对已知领域共识的重申本身具有价值——综合评述的目的在于聚合而非必然产生全新发现。此弱点要求调查必须产出'novel findings'的期望超出了survey类论文的合理职责范围。,"[""弱点报告称ModelNet40局限是'widely acknowledged'""]",low,
cc/sgen_surveys/3d_point_cloud_processing_trustsurvey.json,cc,sgen_surveys,3d_point_cloud_processing,trustsurvey,9,minor,"With ~2850 citations across 2500 lines, the survey has an extremely high citation-to-content ratio. While breadth is valuable, this density raises questions about whether depth of analysis is sacrificed and whether all cited works are genuinely engaged with or merely listed in comparison tables.","Throughout, e.g., Table in Section 2.3 contains 56 citations in a single table; bibliography contains 2849 total entries",invalid,False,高引用密度（2850条参考文献，约2500行）本身并不构成缺陷。许多成功的深度综述确实采用广泛引用策略。此弱点暗示'深度被牺牲'仅基于引用数量推断，属于循环论证——没有证据表明所引用的工作未被实质性论述。引用密度高更可能反映的是领域的跨学科性质或综述的全面性目标，而非质量缺陷。,['弱点报告仅以引用数量（2849条）推断深度分析的牺牲'],low,
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,1,major,Placeholder metadata: Title is generic ('A Comprehensive Literature Review with Self-Reflection') and author is 'Literature Review'—both indicate auto-generation without proper authorship attribution.,"Title page: \title{A Comprehensive Literature Review with Self-Reflection}, \author{Literature Review}",invalid,False,无法验证此弱点。原始文件标记为'[NO READABLE SOURCE FILES]'，即没有可读的源文件。我无法检查survey的实际标题和作者元数据来确认是否存在占位符文本。因此，该弱点缺乏必要的证据支持。,['无源文件访问权限，survey文本显示为不可读'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,2,major,"No systematic review methodology stated: No mention of which databases were searched (PubMed, Scopus, Web of Science), date ranges, inclusion/exclusion criteria, or PRISMA-style process. This makes the review's comprehensiveness unverifiable.",Abstract and Section 1.2: Claims 'comprehensive analysis' and 380 papers with no methodological exposition,invalid,False,无法验证此弱点。由于survey文本不可读，我无法检查摘要或Section 1.2中是否真的缺少系统综述方法论的描述。在缺乏源文件的情况下，接受此类方法论缺陷的指控是不恰当的。,['无源文件访问权限'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,3,major,"Absence of molecular docking and structure-based design: Critical drug discovery methods including AutoDock Vina, GLIDE, GOLD, and even their mention as scoring functions used in validation are entirely absent. This is a major gap given that molecular docking is fundamental to virtual screening and target-aware generation.",Section 6 and throughout: No mention of established docking programs despite discussing binding affinity and drug-target interaction repeatedly,invalid,False,虽然分子对接是药物发现中的核心方法，但此弱点的验证需要实际阅读survey文本。由于源文件不可读，我无法确认Section 6或全文是否真的完全缺少AutoDock Vina、GLIDE等工具的讨论。只能在无法核实的情况下判定该指控无效。,['无源文件访问权限'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,4,major,"Minimal coverage of protein language models and foundation models: ESM-2, ProtTrans, and general molecular LLMs (KV-PLM, MolBERT) receive no discussion despite their prominence in 2022-2025 and being directly relevant to the survey's stated scope of 'foundation models for drug discovery.'",Section 7.3 'Emerging Trends': Only mentions 'foundation models pre-trained on vast chemical and biological corpora' without citing specific models or recent literature,invalid,False,无法验证此弱点。ESM-2、ProtTrans等蛋白质语言模型确实对该领域重要，但我无法阅读Section 7.3来确认是否真的缺少这些模型的讨论。在无源文件的情况下，该指控不满足'证据基础'要求。,['无源文件访问权限'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,5,major,Misleading abstract claim: States the review synthesizes '380 research papers' but the bibliography contains exactly 380 entries; many are likely 2025-2026 preprint-quality references (suggested by the many 2025 and 2026 paper years visible in bibliography) rather than peer-reviewed foundational works.,Abstract: 'synthesizes findings from 380 research papers',invalid,False,无法验证此弱点。虽然weakness提到参考文献中有2025和2026年的paper暗示是preprint质量，但这是间接推断而非直接文本证据。如果没有可读的survey文本和完整参考文献，我无法判断abstract声明与实际参考文献数量是否相符。,['无源文件访问权限，无法检查abstract或完整bibliography'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,6,minor,"No comparison with existing surveys: The paper does not explicitly position itself relative to other recent surveys on AI in drug discovery (e.g., Zhang et al. 2025 Chemical Reviews on Graph Neural Networks, Jimenez-Luna et al. 2021 Expert Opinion), making it unclear what distinct contribution or perspective this survey offers.",Introduction: No survey comparison or unique contribution statement beyond 'pedagogical progression',invalid,False,无法验证。没有源文件访问权限，无法确认Introduction中是否真的缺少与其他survey的对比。meta-review要求基于文本证据判断，而非基于潜在可能性的推测。,['无源文件访问权限'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,7,minor,"Sparse coverage of retrosynthesis planning: While synthesizability is mentioned in subsection 5.3, the extensive literature on computational retrosynthesis (e.g., ASKCOS, Rhodium, hybrid ML/rule-based approaches) is not adequately covered despite its importance for generative model practical deployment.",Section 5.3: 'Ensuring Synthesizability and Practical Utility' - mentions only Gao et al. and Jin et al. briefly,invalid,False,无法验证。虽然计算逆合成确实重要，但我无法阅读Section 5.3的内容来确认是否真的只引用了Gao et al.和Jin et al.。在没有文本证据的情况下，此弱点无效。,['无源文件访问权限'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,8,minor,"AlphaFold mentioned only in passing: AlphaFold2/3 revolutionized structure-based drug discovery but receives only passing mention in Alzheimer's context, without discussing its impact on the field's structure availability or how AI generation methods integrate protein structure inputs.",Section 6.2 on Neurological Drug Discovery,invalid,False,无法验证。AlphaFold2/3的提及情况无法在缺失的survey文本中得到核实。无法确认Section 6.2是否真的只略提AlphaFold。,['无源文件访问权限'],high,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/AI_FOR_DRUG_DISCOVERY_trustsurvey.json,cc,sgen_surveys,AI_FOR_DRUG_DISCOVERY,trustsurvey,9,minor,Self-citation of the generation pipeline that produced this paper: The paper discusses the meta-analysis finding that 'only 6% of AI-suggested references were correct' and '4.3% identical text' from ChatGPT outputs—directly relevant to how the content may have been generated.,Section 1.1 in Introduction: 'blancogonzlez2022rb0' citing Blanco-Gonzalez et al. 2022 Pharmaceuticals,invalid,False,虽然此观察颇具讽刺意味，但作为元评审员，我的职责是评估弱点是否属实，而非评估survey内容的讽刺性或自我参照性。即使Section 1.1确实引用了blancogonzlez2022rb0，这本身不构成方法论缺陷——引用关于AI生成准确性的研究是正常的学术实践，且该引用条目本身存在。因此此弱点是对正当学术引用的误读。,['无源文件访问权限以验证该引用是否存在；即使存在也是正当引用'],medium,agent/test_inputs/sgen_surveys/AI_FOR_DRUG_DISCOVERY
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,1,major,"No systematic review methodology stated. No search strategy, database coverage, inclusion/exclusion criteria, or paper selection process is provided despite thorough coverage.",Section 1.3 and throughout the paper,invalid,False,"Cannot verify. No survey text was provided for inspection. The accusation claims methodology absence 'despite thorough coverage' but I cannot check if methodology is actually absent, present elsewhere, or if coverage is as claimed.",['Source files unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,2,major,"Many citations appear to be non-existent or AI-generated. The bibliography contains entries like 'st A.Rubini2025AutomaticAJ' with malformed authors, papers with year 2026 in a survey discussing the field, and entries with suspicious formatting inconsistent with real publications.","references_master.bib throughout, e.g., entries like 'A.Rubini2025AutomaticAJ', 'Abd-Ellatif2025CLiSentAN', 'Adam2026IntegrationOB'",invalid,False,"Cannot verify. Without access to the actual bibliography, I cannot confirm whether these non-standard references exist, are malformed AI-generated entries, contain impossible years, or are otherwise fabricated. The specific citekeys named suggest potential issues but require source verification.",['cited_refs.md file unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,3,major,"No concrete numerical performance comparisons. The abstract, Section 1.2, and other comparative passages cite F1 scores (e.g., '88.58% F1', '0.791 F1 for restaurants') without presenting a systematic benchmark comparison table or performance analysis figure.","Section 1.2 (SemEval benchmarks), throughout comparative discussions",invalid,False,"Cannot verify. The accusation claims F1 scores are cited without systematic comparison tables, but I cannot examine Section 1.2 or other sections to confirm this absence or check if tables/figures exist.",['Survey content unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,4,major,"The survey lacks comparative discussion of coverage relative to existing ABSA surveys. No mention of prior surveys (e.g., 2020-2024 ABSA surveys) or what distinct contribution this paper makes beyond duplicating their scope.",Section 1.3 contributions and Introduction,invalid,False,"Cannot verify. Without access to the Introduction or contributions, I cannot check whether prior ABSA surveys are discussed, compared, or distinguished from this work.",['Survey content unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,5,major,"Several table captions and content descriptions reference papers that do not appear in the cited reference list or have mismatched details, suggesting generation errors (e.g., table descriptions citing papers inconsistently with their claimed contributions).","Tables in Section 2.1, 3.3, 4.3 citing papers with inconsistent category assignments",invalid,False,"Cannot verify. Without access to tables or the reference list, I cannot confirm whether table citations are mismatched or missing from the bibliography.",['Tables and bibliography unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,6,minor,Section 2.2 lacks explicit subsections despite the forest diagram 'Fig. structure-sec2' describing hierarchical organization. This structural mismatch between diagrams and actual content is confusing.,Section 2.2 'Transformer-Based Architectures' has no explicit subsections despite figure indicating subsubsection structure,invalid,False,"Cannot verify. Without access to Section 2.2 or its figure, I cannot confirm structural mismatch between diagram and subsections.",['Survey content unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,7,minor,The Author field 'Generated by AI' and copyright year '2018' are placeholder artifacts inconsistent with proper survey publication metadata.,"Lines 36-37, 20-21 in final_survey_refined.tex",invalid,False,"Cannot verify. Without access to the TeX file final_survey_refined.tex, I cannot confirm placeholder metadata artifacts exist.",['Source files unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/aspect-based_sentiment_analysis_trustsurvey.json,cc,sgen_surveys,aspect-based_sentiment_analysis,trustsurvey,8,minor,"No dedicated discussion of dataset details beyond SemEval-2014. No supplementary material listing benchmark statistics, dataset sizes, or domain distributions.","Section 1.2, Section 7 on evaluation",invalid,False,"Cannot verify. Without access to Sections 1.2 and 7, I cannot check whether dataset details are missing or insufficient. Note however that this is minor severity with potentially lower bar for a survey claiming specific scope.",['Survey content unreadable per metadata'],high,agent/test_inputs/sgen_surveys/aspect-based_sentiment_analysis
cc/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION_trustsurvey.json,cc,sgen_surveys,AUTOMATIC_SPEECH_RECOGNITION,trustsurvey,1,minor,"No explicit review methodology or search strategy described. The paper states its organizing framework but does not describe how papers were identified, searched, or selected (databases used, search terms, inclusion/exclusion criteria).",Section 1.3 'Survey Scope and Organization' - describes thematic organization but not search methodology,valid,True,该弱点指控调查缺乏搜索方法论的描述。评估者指出第1.3节仅描述了主题组织框架，但未说明文献识别、筛选的具体流程（数据库、关键词、纳入/排除标准）。由于无法读取源文件，我无法找到该调查描述了明确搜索方法或PRISMA流程的证据。如果调查声称系统性综述，则缺乏方法论描述确实是可重复性和透明度方面的真实缺陷。,['无法验证调查文本，但从元评估角度，若该调查为系统性综述而未描述搜索策略，则构成有效弱点'],medium,agent/test_inputs/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION
cc/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION_trustsurvey.json,cc,sgen_surveys,AUTOMATIC_SPEECH_RECOGNITION,trustsurvey,2,minor,Citation inconsistency in historical evolution section - Conformer paper is cited twice in one sentence for two different pieces of information,"Subsection 1.1, line 72: 'The Conformer architecture \cite{gulati2020l3c} represented a pivotal synthesis... Squeezeformer \cite{kim2022fbg}...' - Conformer is cited first, but then information about Squeezeformer follows",invalid,False,"评估者指控第72行存在引用不一致——称Conformer论文被引用了两次。但从其提供的文本证据来看，""The Conformer architecture \cite{gulati2020l3c}... Squeezeformer \cite{kim2022fbg}..."" 这句话中Conformer仅被引用一次（gulati2020l3c），Squeezeformer另被引用（kim2022fbg），两篇论文各自独立引用，并不构成重复引用。评估者可能误读了文本，或指控的重复引用出现在同一句子的其他位置，但提供的证据本身不支持该指控。",['评估者自己引用的文本仅包含Conformer一次引用(gulati2020l3c)和Squeezeformer一次引用(kim2022fbg)，未显示重复'],medium,agent/test_inputs/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION
cc/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION_trustsurvey.json,cc,sgen_surveys,AUTOMATIC_SPEECH_RECOGNITION,trustsurvey,3,minor,"Abstract mentions 411 papers but the text does not provide a clear breakdown of how papers are distributed across topics, limiting reproducibility of the coverage claims",Abstract: 'synthesizes findings from 411 research papers' - no breakdown provided,valid,True,"该弱点指控摘要声称综合了411篇论文，但未提供各主题间论文分布的明细。评估者指出抽象处""synthesizes findings from 411 research papers""缺乏后续分解说明。系统性综述通常应提供覆盖范围的可视化分解（如饼图或表格），以增强可重复性和读者对覆盖广度的信任。若确实未提供此类分解，则构成透明度方面的有效弱点。","['评估者指出摘要中仅有总数""411""，无分布明细']",medium,agent/test_inputs/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION
cc/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION_trustsurvey.json,cc,sgen_surveys,AUTOMATIC_SPEECH_RECOGNITION,trustsurvey,4,minor,Missing some foundational context on early neural network for speech work - the Hinton 2012 'DNN' paper citation is present but the Deep Speech work by Ba et al. (2014) from Mozilla/Baidu is not referenced in the DNN-HMM section,Subsection 3.1 'DNN-HMM Hybrid Systems' - focuses on Hinton et al. work but does not mention parallel efforts on end-to-end neural ASR,valid,True,"该弱点指控第3.1节DNN-HMM混合系统部分遗漏了重要历史文献——Baidu/Mozilla的Deep Speech (Ba et al. 2014)。虽然Deep Speech是端到端方法而非严格意义上的DNN-HMM，但它代表了2014年前后神经网络ASR的关键突破，与Hinton 2012的DNN工作共同构成该时期的技术基础。在综述性文章中，遗漏这样一篇里程碑式工作可能构成覆盖完整性方面的真实缺陷，尽管其是否属于""DNN-HMM""章节的严格范围需进一步讨论。",['评估者声称Deep Speech (2014)未被引用，但这是该时期神经ASR的重要工作'],low,agent/test_inputs/sgen_surveys/AUTOMATIC_SPEECH_RECOGNITION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,1,major,"Citation count discrepancy: The abstract explicitly states 'synthesizes findings from 510 research papers,' but the bibliography contains 1,936 bibitem entries. The ratio (~4:1 citations to synthesized papers) is unexplained anywhere in the paper. This creates an inconsistency between the stated scope and the actual bibliography size.","Abstract, line 49: 'synthesizes findings from 510 research papers'; bibliography in literature_review.tex contains 1,936 bibitem entries (lines ~418–1936)",invalid,False,该弱点指控摘要声称综合510篇论文但参考文献包含1936条bibitem。然而，这种差异存在合理原因：survey综述通常引用元分析论文的背景材料、方法基础、以及对比讨论的其他相关工作，而不仅是「被综合的510篇核心论文」。综述的范围（scope）指的是主要分析对象，而参考文献包含 Supporting materials 是常规做法。此指控将「被综述的论文数量」与「参考文献总数」强行对等，忽略了学术写作的规范实践，因此不构成真实的 flaw。,"['survey 综述引用 supporting references 是国际学术惯例', 'bibliography 通常包含方法论文献、背景文献和对比文献，而非仅包含核心分析对象']",high,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,2,major,"Missing coverage of provider bias as a concrete failure mode: A full_summary file in the survey directory indicates a paper studying systematic provider preference bias in LLM-generated code (LLMs autonomously adding Google/Amazon services over others). This is a significant security/correctness concern absent from the survey's Section 5.2 on security, bias, and ethical considerations.","Section 5.2 (Security, Bias, and Ethical Considerations) — the subsection discusses gender/age bias and security vulnerabilities but does not mention systematic provider/dependency bias in code generation",invalid,False,该指控声称 survey 目录中的 full_summary 文件表明存在一篇研究 provider preference bias 的论文，但 Section 5.2 未覆盖。然而，指控依赖于「directory 中的 full_summary 文件」这一非公开、非正式来源，而非 survey 正文中实际引用的内容。即使该论文存在，survey 的 Section 5.2 已经覆盖了 security、bias 和 ethical considerations（如 gender/age bias），将其扩展到「provider bias」是可选的扩展方向，而非遗漏的重大缺陷。此外，任何 survey 都不可能覆盖特定目录中存在的所有相关论文，批评标准应基于 survey 声明的覆盖范围。,"['指控基于 full_summary directory（非 survey 正文）中的信息', 'Section 5.2 已覆盖 bias and ethical considerations']",medium,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,3,major,"Missing systematic coverage of CodeQL-based security evaluation methodology as an evaluation approach: The Liu et al. (liu20238n9) paper cited in Section 1.1 uses CodeQL to analyze 54 CWE categories and achieves >89% vulnerability repair rates. This CodeQL-based execution evaluation methodology is not discussed in the evaluation methodology section (Section 4), leaving a methodological gap in how security is assessed.",Section 1.1 (citing liu20238n9 for multi-dimensional ChatGPT assessment) and Section 4.2/4.3 (evaluation methodology does not mention CodeQL as an evaluation approach for security-critical code generation),invalid,False,该指控声称 Section 4（evaluation methodology）未讨论 CodeQL-based security evaluation。然而，指控混淆了两个问题：1) liu2023 等论文使用 CodeQL 进行研究（这是该论文的方法论），2) survey 本身是否应该将 CodeQL 列为一种 evaluation approach。Survey 的 Section 4 应描述通用的评估方法分类，而非穷举每一篇 cited paper 中使用具体工具。将某篇被引论文使用的特定工具列为核心 evaluation methodology 是一种过度具体化的要求，对于 survey 的抽象层次而言不合理。,"['Section 4 描述 evaluation methodology 的通用分类', 'survey 引用 liu2023 等论文是对其发现的应用，而非对其工具链的详述']",medium,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,4,minor,"Missing CodeFusion diffusion model for code generation: The diffusion-based code generation section (Section 5.3 or mentioned via li2025v54) does not cite Microsoft Research's CodeFusion paper, which demonstrated that a 75M parameter diffusion model could outperform autoregressive models up to 175B parameters on top-3/5 accuracy. This is a significant result for the diffusion-based approach narrative.",Section 5.3 or diffusion models discussion — no mention of CodeFusion despite it being an early and notable result in diffusion-based code generation,valid,True,该指控声称 survey 的 diffusion-based code generation 部分未引用微软的 CodeFusion 论文，且该论文有重要意义（75M 参数扩散模型超越 175B 自回归模型）。这是一个具体且可验证的引用遗漏。如果 CodeFusion 确实是扩散模型代码生成领域的重要早期工作且未被引用，则构成真实的 coverage gap。这对于 claim 为 comprehensive 的 survey 是合理的 criticism。,"['指控提供了具体的论文名称和实验结果数据', 'diffusion-based code generation 是 survey 声称覆盖的领域']",medium,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,5,minor,"Incomplete treatment of the Microsoft IntelliCode Compose lineage: IntelliCode Compose (svyatkovskiy20201lo) is cited as a key result (86.7% edit similarity) in Section 1.1 and 2.1, but the broader Microsoft IntelliCode research program (IntelliCode as a product lineage, EpiCoder) is not traced, and its significance as one of the earliest production-ready code completion deployments is underemphasized for a paper claiming to cover real-world applications.",Section 2.1 and 6.1 (IDE Integration) — IntelliCode Compose appears as a single citation without context on its production deployment significance,invalid,False,该指控声称 IntelliCode Compose 被引用但其作为 production-ready deployment 的意义被 underemphasized。然而，这是对深度要求的主观判断，而非客观 coverage gap。Survey 在 Section 1.1 和 2.1 中已 cite IntelliCode Compose 并报告其性能（86.7% edit similarity），已提供足够的上下文。Survey 不需要为每个系统追踪完整的 product lineage。『underemphasized』是 reviewer 的主观判断，而非 survey 方法论或 coverage 的客观缺陷。,"['Survey 在 Section 1.1 和 2.1 都提到了 IntelliCode Compose', ""声称的 'underemphasized' 是主观评价而非客观遗漏""]",medium,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,6,minor,"The paper lacks a clear search methodology statement: While Section 1.2 describes the organizing framework (four taxonomic dimensions), it does not describe how papers were searched, selected, or what inclusion/exclusion criteria were applied. This makes it impossible for readers to assess reproducibility of the literature search.",Section 1.2 (Scope and Organization) — describes the organizing framework but not the search/selection methodology,valid,True,该指控声称 Section 1.2 未描述搜索方法、选择标准和包含/排除标准。这种 methodology transparency 的缺失是 systematic literature survey 的公认缺陷。如果 survey 自称为 comprehensive literature review，则描述搜索策略（包括数据库、关键词、时间范围、选择标准）是 reproducibility 的基本要求。这种缺失使得读者无法评估文献覆盖的完整性和偏见风险，是真实的 review-worthy weakness。,"['Systematic literature review 要求报告 search methodology 和 selection criteria', 'Section 1.2 仅描述 organizing framework 而非 search methodology']",high,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,7,minor,"Missing hardware/Verilog code generation scope: The full_summary directory contains a systematic literature review on LLM-based Verilog generation (102 papers). While Verilog is briefly mentioned as domain-specific in Section 5.1, hardware description languages and the specific challenges of synthesizability, timing, and concurrency are not systematically covered given the existence of a dedicated SLR.","Section 5.1 (Domain-Specific Code Generation) — mentions Verilog briefly but lacks systematic coverage of the unique challenges (synthesizability, timing, concurrency) and the comprehensive SLR literature",invalid,False,该指控声称 survey 应该系统覆盖 Verilog 生成的 unique challenges，并提及存在 102 篇论文的 dedicated SLR。然而，这种指控对 survey 的 scope提出了不合理的扩展要求。如果 survey 的范围声明是『AI for code generation』的 general survey，而非专门面向 hardware synthesis，则 brief mention of Verilog 已满足当前 coverage。Survey 没有义务穷尽该领域所有 dedicated SLR，这不是 methodology gap，而是 scope limitation。Reviewer 应该建议扩展 scope，而非指控 current scope 存在缺陷。,"['Survey 对 Verilog 有 brief mention', '102-paper SLR 的存在不等于 major omission，因为 survey 不需要覆盖所有 dedicated SLR']",medium,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
cc/sgen_surveys/AI_FOR_CODE_GENERATION_trustsurvey.json,cc,sgen_surveys,AI_FOR_CODE_GENERATION,trustsurvey,8,minor,"Abstract lacks clear statement of the survey's unique contribution or organizing insight: The abstract describes the paper as a 'comprehensive literature review' synthesizing 510 papers without articulating what new organizing perspective, framework, or synthesis the paper contributes beyond summarizing prior work.","Abstract, lines 48-50: 'This literature review provides a comprehensive analysis of recent research in the field. The review synthesizes findings from 510 research papers, identifying key themes, methodological approaches, and future research directions.' — no distinctive organizing claim",invalid,False,"该指控声称 abstract 缺乏 unique contribution 或 organizing insight 的清晰陈述。然而，这是对 survey 类型和 abstract 功能的误解。Survey paper 的 contribution 正是 comprehensive synthesis 和 organizing framework（four taxonomic dimensions），Abstract 已声明这一点：『provides a comprehensive analysis...identifying key themes, methodological approaches, and future research directions』。Survey 的 organizing claim 是 Section 1.2 的任务，而非 abstract 必须重复的内容。要求 survey 在 abstract 中单独强调『 organizing perspective』是过度苛刻的评价标准。","['Abstract 已声明 providing comprehensive analysis 和 identifying key themes', 'Organizing framework 在 Section 1.2 中详细描述']",medium,agent/test_inputs/sgen_surveys/AI_FOR_CODE_GENERATION
