paper_id,title,gap_coverage,gap_volume,contrast_coverage,contrast_volume,synthesis_coverage,synthesis_volume,scope_exists,contribution_exists,reference_topic_coverage,citations_per_topic,topic_count,accepted,integrity_internal,integrity_factual,integrity_taxonomy,integrity_argument,risk_gap,risk_contrast,risk_synthesis,risk_scope,risk_reference,calibrated_cap,integrity_count,integrity_cap,final_score
99,Deep Generative Models through the Lens of the Manifold Hypothesis: A Survey and New Connections,0.0363636363636363,0.0545454545454545,0.5636363636363636,1.290909090909091,0.2363636363636363,0.2727272727272727,1.0,1.0,0.7818181818181819,3.836363636363637,55.0,1,0.0,2.0,0.0,1.0,0.7251585623678652,0.0,0.0,0.0,0.0,27.484143763213474,3.0,70.0,27.484143763213474
100,Gradient-based Bi-level Optimization for Deep Learning: A Survey,0.0,0.0,0.36,0.8,0.24,0.28,1.0,1.0,0.8,2.92,25.0,0,0.0,1.0,0.0,0.0,1.0,0.30117647058823527,0.0,0.0,0.0,0.0,1.0,90.0,0.0
102,Multi-Modal Foundation Models for Computational Pathology: A Survey,0.0909090909090909,0.1363636363636363,0.3181818181818182,0.4090909090909091,0.0454545454545454,0.0454545454545454,1.0,1.0,0.6363636363636364,1.9090909090909087,22.0,1,0.0,0.0,0.0,0.0,0.31289640591966206,0.4015151515151515,0.7077922077922081,0.0,0.11241933657873882,29.220779220779193,0.0,100.0,29.220779220779193
103,Large Language Models as Interfaces to Structured Data: A Survey,0.2708333333333333,0.3125,0.3541666666666667,0.4166666666666667,0.0625,0.0625,0.0,1.0,0.4791666666666667,0.9375,48.0,0,2.0,2.0,0.0,0.0,0.0,0.39043209876543206,0.5982142857142856,1.0,0.5017643993937096,0.0,4.0,60.0,0.0
104,A Survey on Large Language Model-Based Social Agents in Game-Theoretic Scenarios,0.1509433962264151,0.2075471698113207,0.3018867924528302,0.6037735849056604,0.1132075471698113,0.1886792452830188,0.0,1.0,0.3396226415094339,1.2641509433962264,53.0,1,0.0,0.0,0.0,0.0,0.0,0.413984461709212,0.2722371967654985,1.0,0.5263046594139901,0.0,0.0,100.0,0.0
105,"Large Language Models (LLMs) on Tabular Data: Prediction, Generation, and Understanding - A Survey",0.1020408163265306,0.1020408163265306,0.5102040816326531,1.183673469387755,0.1224489795918367,0.1428571428571428,1.0,1.0,0.6938775510204082,2.0816326530612246,49.0,1,0.0,1.0,0.0,2.0,0.47792463955666653,0.009603841536614643,0.2128279883381924,0.0,0.03220067603629251,52.207536044333345,3.0,70.0,52.207536044333345
106,A Comprehensive Study of Real-Time Object Detection Networks Across Multiple Domains: A Survey,0.0188679245283018,0.0188679245283018,0.490566037735849,0.7735849056603774,0.3018867924528302,0.320754716981132,1.0,1.0,0.5094339622641509,0.9433962264150944,53.0,1,0.0,1.0,0.0,1.0,0.9034653107104784,0.047724750277469585,0.0,0.0,0.4986308421571921,9.653468928952158,2.0,80.0,9.653468928952158
107,"A Survey on Generative Modeling with Limited Data, Few Shots, and Zero Shot",0.134020618556701,0.3092783505154639,0.2886597938144329,0.5257731958762887,0.0618556701030927,0.0824742268041237,1.0,1.0,0.6494845360824743,2.0721649484536084,97.0,1,0.0,0.0,0.0,1.0,0.0,0.43966040024257136,0.6023564064801181,0.0,0.09411870434324887,39.76435935198819,1.0,90.0,39.76435935198819
108,A Survey on Causal Discovery Methods for I.I.D. and Time Series Data,0.0568181818181818,0.0568181818181818,0.3863636363636363,0.6477272727272727,0.0113636363636363,0.0113636363636363,1.0,1.0,0.6363636363636364,1.0227272727272727,88.0,1,3.0,3.0,0.0,0.0,0.7092989470258712,0.2500000000000001,0.9269480519480523,0.0,0.45647025388404694,7.30519480519477,6.0,40.0,7.30519480519477
109,"Long-Term Fairness Inquiries and Pursuits in Machine Learning: A Survey of Notions, Methods, and Challenges",0.2121212121212121,0.2424242424242424,0.6060606060606061,1.0,0.1818181818181818,0.2424242424242424,1.0,1.0,0.7878787878787878,2.8484848484848486,33.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,80.0,80.0
110,Stop Overthinking: A Survey on Efficient Reasoning for Large Language Models,0.0526315789473684,0.0526315789473684,0.3421052631578947,0.6052631578947368,0.0526315789473684,0.0526315789473684,0.0,1.0,0.3684210526315789,0.631578947368421,38.0,1,4.0,0.0,0.0,0.0,0.7307190246134385,0.33591331269349856,0.6616541353383458,1.0,0.6643465427494466,0.0,4.0,60.0,0.0
111,A Survey of Temporal Credit Assignment in Deep Reinforcement Learning,0.1475409836065573,0.1475409836065573,0.5245901639344263,1.540983606557377,0.2131147540983606,0.2786885245901639,1.0,1.0,0.6557377049180327,2.0,61.0,1,2.0,3.0,0.0,0.0,0.2451303804737378,0.0,0.0,0.0,0.08539697446052719,75.48696195262622,5.0,50.0,50.0
112,A Comprehensive Survey of Contamination Detection Methods in Large Language Models,0.073170731707317,0.073170731707317,0.2682926829268293,0.4146341463414634,0.073170731707317,0.073170731707317,1.0,0.0,0.6341463414634146,2.3902439024390243,41.0,1,0.0,0.0,0.0,0.0,0.6256337659260003,0.479196556671449,0.5296167247386763,0.0,0.11551195213072929,37.43662340739997,0.0,100.0,37.43662340739997
113,Vision-and-Language Navigation Today and Tomorrow: A Survey in the Era of Foundation Models,0.1470588235294117,0.2352941176470588,0.4117647058823529,0.5,0.0294117647058823,0.0294117647058823,1.0,1.0,0.7352941176470589,4.264705882352941,34.0,1,2.0,0.0,0.0,0.0,0.0,0.2685185185185185,0.8109243697478994,0.0,0.0,18.90756302521006,2.0,80.0,18.90756302521006
114,Preserving Privacy in Large Language Models: A Survey on Current Threats and Solutions,0.1774193548387097,0.2903225806451613,0.532258064516129,1.806451612903225,0.1612903225806451,0.1612903225806451,1.0,1.0,0.6451612903225806,2.774193548387097,62.0,1,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001486361627767,89.98513638372233,7.0,30.0,30.0
116,A Survey on the Possibilities & Impossibilities of AI-generated Text Detection,0.18,0.22,0.54,1.12,0.02,0.02,1.0,1.0,0.62,1.18,50.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.8714285714285714,0.0,0.3728874573702159,12.857142857142856,2.0,80.0,12.857142857142856
117,A Short Survey on Importance Weighting for Machine Learning,0.0454545454545454,0.0454545454545454,0.3181818181818182,0.4545454545454545,0.1363636363636363,0.1363636363636363,0.0,1.0,0.9090909090909092,7.818181818181818,22.0,1,2.0,2.0,0.0,0.0,0.7674391576206971,0.38235294117647056,0.12337662337662347,1.0,0.0,0.0,4.0,60.0,0.0
142,Self-Training: A Survey,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.625,0.0833333333333333,0.125,1.0,1.0,0.75,4.083333333333333,24.0,0,0.0,1.0,0.0,0.0,0.7868192278189725,0.3529411764705882,0.4642857142857143,0.0,0.0,21.31807721810275,1.0,90.0,21.31807721810275
144,Autoregressive Models in Vision: A Survey,0.2153846153846154,0.2769230769230769,0.4461538461538462,0.8,0.1846153846153846,0.2153846153846154,1.0,1.0,0.7230769230769231,2.276923076923077,65.0,1,1.0,1.0,0.0,1.0,0.0,0.13393665158371038,0.0,0.0,0.0,86.60633484162896,3.0,70.0,70.0
146,A Comprehensive Survey on AI-based Methods for Patents,0.1851851851851851,0.1851851851851851,0.3703703703703703,0.5185185185185185,0.037037037037037,0.037037037037037,1.0,1.0,0.4444444444444444,0.6666666666666666,27.0,0,1.0,0.0,0.0,0.0,0.052529901417654346,0.28104575163398704,0.7619047619047621,0.0,0.6456991284577491,23.809523809523792,1.0,90.0,23.809523809523792
147,"Survey of Video Diffusion Models: Foundations, Implementations, and Applications",0.0681818181818181,0.0681818181818181,0.3295454545454545,0.5568181818181818,0.1363636363636363,0.1477272727272727,1.0,1.0,0.6704545454545454,2.590909090909091,88.0,1,0.0,0.0,0.0,0.0,0.6511587364310458,0.360294117647059,0.12337662337662347,0.0,0.06487037246688565,34.884126356895415,0.0,100.0,34.884126356895415
149,Prompt-based Adaptation in Large-scale Vision Models: A Survey,0.1111111111111111,0.1111111111111111,0.4666666666666667,0.8444444444444444,0.2444444444444444,0.3111111111111111,1.0,1.0,0.7111111111111111,2.6222222222222222,45.0,1,1.0,2.0,0.0,2.0,0.43151794085059236,0.09411764705882353,0.0,0.0,0.008163830081638235,56.84820591494076,5.0,50.0,50.0
150,A Survey of State Representation Learning for Deep Reinforcement Learning,0.1515151515151515,0.1666666666666666,0.3636363636363636,0.5757575757575758,0.0606060606060606,0.0606060606060606,0.0,1.0,0.5303030303030303,1.7121212121212122,66.0,1,2.0,0.0,1.0,0.0,0.14727691127588882,0.2941176470588236,0.6103896103896103,1.0,0.26034944714894903,0.0,3.0,70.0,0.0
151,A Survey on Federated Fine-Tuning of Large Language Models,0.1458333333333333,0.2291666666666666,0.3541666666666667,0.5416666666666666,0.1666666666666666,0.1875,1.0,1.0,0.5833333333333334,3.375,48.0,1,1.0,2.0,1.0,0.0,0.0,0.3125,0.0,0.0,0.18638439186384392,68.75,4.0,60.0,60.0
152,Unleashing the Power of Data Tsunami: A Comprehensive Survey on Data Assessment and Selection for Instruction Tuning of Language Models,0.1162790697674418,0.1395348837209302,0.4651162790697674,0.9302325581395348,0.2093023255813953,0.2790697674418604,1.0,1.0,0.5813953488372093,5.093023255813954,43.0,1,2.0,0.0,0.0,0.0,0.2860922978123719,0.09712722298221621,0.0,0.0,0.1890874337513394,71.39077021876281,2.0,80.0,71.39077021876281
153,Parameter-Efficient Fine-Tuning for Large Models: A Comprehensive Survey,0.1136363636363636,0.1136363636363636,0.5454545454545454,1.1363636363636365,0.0454545454545454,0.0454545454545454,1.0,1.0,0.6590909090909091,3.0,44.0,1,1.0,0.0,0.0,2.0,0.4185978940517423,0.0,0.7077922077922081,0.0,0.0807200271708367,29.220779220779193,3.0,70.0,29.220779220779193
155,From Persona to Personalization: A Survey on Role-Playing Language Agents,0.087719298245614,0.087719298245614,0.4210526315789473,0.5964912280701754,0.0701754385964912,0.0701754385964912,0.0,1.0,0.5964912280701754,2.421052631578948,57.0,1,2.0,1.0,0.0,0.0,0.5511983743557309,0.1826625386996905,0.5488721804511278,1.0,0.16803216010137434,0.0,3.0,70.0,0.0
157,A Survey of Recent Backdoor Attacks and Defenses in Large Language Models,0.0434782608695652,0.0434782608695652,0.5217391304347826,1.173913043478261,0.0,0.0,1.0,1.0,0.6956521739130435,2.9130434782608696,23.0,1,1.0,0.0,0.0,1.0,0.7775504985937101,0.0,1.0,0.0,0.02972548594942881,0.0,2.0,80.0,0.0
158,A Survey on Compositional Learning of AI Models: Theoretical and Experimental Practices,0.2121212121212121,0.3636363636363636,0.5454545454545454,0.8181818181818182,0.1212121212121212,0.1212121212121212,1.0,1.0,0.8787878787878788,2.787878787878788,33.0,1,0.0,3.0,0.0,2.0,0.0,0.0,0.22077922077922063,0.0,0.0,77.92207792207793,5.0,50.0,50.0
159,Self-Supervised Visual Representation Learning for Medical Image Analysis: A Comprehensive Survey,0.0212765957446808,0.0212765957446808,0.3085106382978723,0.5638297872340425,0.0212765957446808,0.0212765957446808,1.0,1.0,0.648936170212766,3.478723404255319,94.0,1,0.0,0.0,0.0,0.0,0.891141733354369,0.40112640801001265,0.8632218844984805,0.0,0.09488354839564406,10.885826664563103,0.0,100.0,10.885826664563103
160,The Clever Hans Mirage: A Comprehensive Survey on Spurious Correlations in Machine Learning,0.1521739130434782,0.1956521739130435,0.3695652173913043,0.6739130434782609,0.1739130434782608,0.1956521739130435,1.0,1.0,0.6521739130434783,2.9565217391304346,46.0,1,1.0,0.0,0.0,2.0,0.0,0.28260869565217395,0.0,0.0,0.09036764307758949,71.73913043478261,3.0,70.0,70.0
161,"Semantic Mapping in Indoor Embodied AI - A Survey on Advances, Challenges, and Future Directions",0.1724137931034483,0.1954022988505747,0.5747126436781609,1.103448275862069,0.057471264367816,0.057471264367816,1.0,1.0,0.264367816091954,0.8735632183908046,87.0,1,0.0,4.0,0.0,0.0,0.0002556890820762936,0.0,0.6305418719211827,0.0,0.6312678032092298,36.87321967907702,4.0,60.0,36.87321967907702
162,Generalized Out-of-Distribution Detection and Beyond in Vision Language Model Era: A Survey,0.078125,0.109375,0.40625,0.828125,0.03125,0.046875,1.0,1.0,0.734375,1.90625,64.0,1,0.0,0.0,0.0,0.0,0.4404004730248018,0.21139705882352944,0.7991071428571428,0.0,0.0,20.089285714285722,0.0,100.0,20.089285714285722
164,A Survey on Model MoErging: Recycling and Routing Among Specialized Experts for Collaborative Learning,0.0862068965517241,0.0862068965517241,0.4827586206896552,0.9482758620689656,0.0517241379310344,0.0517241379310344,1.0,1.0,0.5517241379310345,1.362068965517241,58.0,1,1.0,2.0,0.0,1.0,0.5589363334185632,0.06288032454361048,0.6674876847290645,0.0,0.276126667624884,33.25123152709355,4.0,60.0,33.25123152709355
165,From Identifiable Causal Representations to Controllable Counterfactual Generation: A Survey on Causal Generative Modeling,0.0451127819548872,0.0601503759398496,0.3458646616541353,0.4736842105263157,0.0601503759398496,0.0601503759398496,1.0,1.0,0.6691729323308271,0.924812030075188,133.0,1,1.0,0.0,0.0,1.0,0.6922503138439298,0.3286156567890314,0.6133190118152525,0.0,0.5085074375974038,30.774968615607023,2.0,80.0,30.774968615607023
166,"Deep Generative Models for Offline Policy Learning: Tutorial, Survey, and Perspectives on Future Directions",0.1818181818181818,0.2207792207792207,0.6233766233766234,1.5974025974025974,0.1168831168831168,0.1168831168831168,1.0,1.0,0.5974025974025974,2.2857142857142856,77.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.24860853432282037,0.0,0.16676100984942832,75.13914656771796,2.0,80.0,75.13914656771796
167,A Survey on Graph Construction for Geometric Deep Learning in Medicine: Methods and Recommendations,0.0512820512820512,0.0512820512820512,0.4358974358974359,0.7948717948717948,0.0512820512820512,0.0512820512820512,1.0,1.0,0.7692307692307693,2.7948717948717947,39.0,1,0.0,0.0,0.0,1.0,0.7376236650079662,0.15384615384615385,0.6703296703296708,0.0,0.0,26.237633499203383,1.0,90.0,26.237633499203383
168,"A Survey of Frontiers in LLM Reasoning: Inference Scaling, Learning to Reason, and Agentic Systems",0.1341463414634146,0.1463414634146341,0.4756097560975609,0.8658536585365854,0.073170731707317,0.0853658536585365,1.0,1.0,0.6829268292682927,2.609756097560976,82.0,1,2.0,0.0,0.0,0.0,0.2512675318519998,0.0767575322812053,0.5296167247386763,0.0,0.04747440998693919,47.03832752613237,2.0,80.0,47.03832752613237
169,"Graph Theory-Based Deep Graph Similarity Learning: A Unified Survey of Pipeline, Techniques, and Challenges",0.1428571428571428,0.25,0.5178571428571429,1.1607142857142858,0.1785714285714285,0.1964285714285714,1.0,1.0,0.5357142857142857,1.5,56.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25280199252801994,74.71980074719801,2.0,80.0,74.71980074719801
170,"The Quest for the Right Mediator: A History, Survey, and Theoretical Grounding of Causal Interpretability",0.1724137931034483,0.2413793103448276,0.7931034482758621,1.4137931034482758,0.0,0.0,1.0,1.0,0.8620689655172413,4.931034482758621,29.0,0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,70.0,0.0
171,From Reasoning to Learning: A Survey on Hypothesis Discovery and Rule Learning with Large Language Models,0.1935483870967742,0.1935483870967742,0.6774193548387096,1.2258064516129032,0.032258064516129,0.032258064516129,1.0,1.0,0.7419354838709677,2.5161290322580645,31.0,1,0.0,0.0,0.0,0.0,0.009740929223612471,0.0,0.7926267281105992,0.0,0.0,20.73732718894008,0.0,100.0,20.73732718894008
172,"A Survey on LLM Test-Time Compute via Search: Tasks, LLM Profiling, Search Algorithms, and Relevant Frameworks",0.0108695652173913,0.0108695652173913,0.391304347826087,0.7065217391304348,0.0652173913043478,0.0652173913043478,1.0,1.0,0.3478260869565217,0.5652173913043478,92.0,1,0.0,0.0,0.0,0.0,0.9443876246484275,0.24040920716112524,0.5807453416149069,0.0,0.6996144784750482,5.5612375351572485,0.0,100.0,5.5612375351572485
173,"A Unified Survey on Anomaly, Novelty, Open-Set, and Out- of-Distribution Detection: Solutions and Future Challenges",0.021505376344086,0.032258064516129,0.4408602150537634,0.7204301075268817,0.2150537634408602,0.2473118279569892,1.0,1.0,0.4086021505376344,0.6774193548387096,93.0,0,0.0,0.0,0.0,0.0,0.8374593648412105,0.14421252371916515,0.0,0.0,0.6399845982715837,16.254063515878947,0.0,100.0,16.254063515878947
174,How to Reuse and Compose Knowledge for a Lifetime of Tasks: A Survey on Continual Learning and Functional Composition,0.088235294117647,0.088235294117647,0.6176470588235294,1.2647058823529411,0.088235294117647,0.088235294117647,1.0,0.0,0.6764705882352942,5.941176470588236,34.0,1,0.0,0.0,0.0,0.0,0.5485583647931178,0.0,0.4327731092436977,0.0,0.05647937880008791,45.14416352068822,0.0,100.0,45.14416352068822
176,Offline Model-Based Optimization: Comprehensive Review,0.25,0.25,0.5625,1.2708333333333333,0.1875,0.1875,1.0,1.0,0.8541666666666666,3.1875,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
177,Explainability of Vision Transformers: A Comprehensive Review and New Perspectives,0.12,0.16,0.6,1.52,0.0,0.0,0.0,1.0,0.6,2.0,25.0,0,0.0,0.0,0.0,0.0,0.18138583482485293,0.0,1.0,1.0,0.1631382316313823,0.0,0.0,100.0,0.0
179,"Hitchhiker's guide on the relation of Energy-Based Models with other generative models, sampling and statistical physics: a comprehensive review",0.28,0.4,0.8,2.36,0.24,0.24,1.0,1.0,0.88,4.44,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0
