paper_id,title,gap_coverage,gap_volume,contrast_coverage,contrast_volume,synthesis_coverage,synthesis_volume,scope_exists,contribution_exists,reference_topic_coverage,citations_per_topic,topic_count
136,The Sentiment Problem: A Critical Survey towards Deconstructing Sentiment Analysis,0.1428571428571428,0.1904761904761904,0.2857142857142857,0.3809523809523809,0.2857142857142857,0.2857142857142857,0.0,1.0,0.5714285714285714,3.095238095238096,21.0
137,A Survey of Optimizing ICU Sepsis Treatment Techniques in Reinforcement Learning,0.2083333333333333,0.25,0.3333333333333333,0.5,0.0416666666666666,0.0416666666666666,0.0,1.0,0.5,1.375,24.0
138,SurGE: A Benchmark and Evaluation Framework for Scientific Survey Generation,0.0512820512820512,0.2051282051282051,0.2051282051282051,0.4615384615384615,0.1025641025641025,0.282051282051282,1.0,1.0,0.1025641025641025,0.9230769230769232,39.0
139,A Survey of LLM-based Multi-agent Systems in Medicine,0.375,0.375,0.4375,0.625,0.125,0.1875,0.0,1.0,0.75,1.75,16.0
140,A survey and benchmark of high-dimensional Bayesian optimization of discrete sequences,0.0,0.0,0.2631578947368421,0.3684210526315789,0.0,0.0,1.0,1.0,0.8421052631578947,4.578947368421052,19.0
142,Self-Training: A Survey,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.625,0.0833333333333333,0.125,1.0,1.0,0.75,4.083333333333333,24.0
143,A Survey of Automatic Hallucination Evaluation on Natural Language Generation,0.1428571428571428,0.1904761904761904,0.2857142857142857,0.3571428571428571,0.0952380952380952,0.1428571428571428,1.0,1.0,0.6428571428571429,3.023809523809524,42.0
144,Autoregressive Models in Vision: A Survey,0.2153846153846154,0.2769230769230769,0.4461538461538462,0.8,0.1846153846153846,0.2153846153846154,1.0,1.0,0.7230769230769231,2.276923076923077,65.0
145,"Trustworthy AI: Safety, Bias, and Privacy - A Survey",0.0344827586206896,0.0344827586206896,0.5172413793103449,0.6551724137931034,0.1034482758620689,0.1034482758620689,1.0,1.0,0.7586206896551724,1.862068965517241,29.0
146,A Comprehensive Survey on AI-based Methods for Patents,0.1851851851851851,0.1851851851851851,0.3703703703703703,0.5185185185185185,0.037037037037037,0.037037037037037,1.0,1.0,0.4444444444444444,0.6666666666666666,27.0
147,"Survey of Video Diffusion Models: Foundations, Implementations, and Applications",0.0681818181818181,0.0681818181818181,0.3295454545454545,0.5568181818181818,0.1363636363636363,0.1477272727272727,1.0,1.0,0.6704545454545454,2.590909090909091,88.0
148,Discrete Diffusion in Large Language and Multimodal Models: A Survey,0.0648148148148148,0.2129629629629629,0.2685185185185185,0.3888888888888889,0.0277777777777777,0.037037037037037,1.0,1.0,0.4166666666666667,0.8611111111111112,108.0
149,Prompt-based Adaptation in Large-scale Vision Models: A Survey,0.1111111111111111,0.1111111111111111,0.4666666666666667,0.8444444444444444,0.2444444444444444,0.3111111111111111,1.0,1.0,0.7111111111111111,2.6222222222222222,45.0
150,A Survey of State Representation Learning for Deep Reinforcement Learning,0.1515151515151515,0.1666666666666666,0.3636363636363636,0.5757575757575758,0.0606060606060606,0.0606060606060606,0.0,1.0,0.5303030303030303,1.7121212121212122,66.0
151,A Survey on Federated Fine-Tuning of Large Language Models,0.1458333333333333,0.2291666666666666,0.3541666666666667,0.5416666666666666,0.1666666666666666,0.1875,1.0,1.0,0.5833333333333334,3.375,48.0
152,Unleashing the Power of Data Tsunami: A Comprehensive Survey on Data Assessment and Selection for Instruction Tuning of Language Models,0.1162790697674418,0.1395348837209302,0.4651162790697674,0.9302325581395348,0.2093023255813953,0.2790697674418604,1.0,1.0,0.5813953488372093,5.093023255813954,43.0
153,Parameter-Efficient Fine-Tuning for Large Models: A Comprehensive Survey,0.1136363636363636,0.1136363636363636,0.5454545454545454,1.1363636363636365,0.0454545454545454,0.0454545454545454,1.0,1.0,0.6590909090909091,3.0,44.0
154,A Survey on Future Frame Synthesis: Bridging Deterministic and Generative Approaches,0.1136363636363636,0.1363636363636363,0.3409090909090909,0.4090909090909091,0.0681818181818181,0.0681818181818181,1.0,1.0,0.75,2.75,44.0
155,From Persona to Personalization: A Survey on Role-Playing Language Agents,0.087719298245614,0.087719298245614,0.4210526315789473,0.5964912280701754,0.0701754385964912,0.0701754385964912,0.0,1.0,0.5964912280701754,2.421052631578948,57.0
156,Rethinking Memory Mechanisms of Foundation Agents in the Second Half: A Survey,0.072992700729927,0.1094890510948905,0.291970802919708,0.4744525547445255,0.072992700729927,0.0802919708029197,1.0,1.0,0.5328467153284672,1.7591240875912408,137.0
157,A Survey of Recent Backdoor Attacks and Defenses in Large Language Models,0.0434782608695652,0.0434782608695652,0.5217391304347826,1.173913043478261,0.0,0.0,1.0,1.0,0.6956521739130435,2.9130434782608696,23.0
158,A Survey on Compositional Learning of AI Models: Theoretical and Experimental Practices,0.2121212121212121,0.3636363636363636,0.5454545454545454,0.8181818181818182,0.1212121212121212,0.1212121212121212,1.0,1.0,0.8787878787878788,2.787878787878788,33.0
159,Self-Supervised Visual Representation Learning for Medical Image Analysis: A Comprehensive Survey,0.0212765957446808,0.0212765957446808,0.3085106382978723,0.5638297872340425,0.0212765957446808,0.0212765957446808,1.0,1.0,0.648936170212766,3.478723404255319,94.0
160,The Clever Hans Mirage: A Comprehensive Survey on Spurious Correlations in Machine Learning,0.1521739130434782,0.1956521739130435,0.3695652173913043,0.6739130434782609,0.1739130434782608,0.1956521739130435,1.0,1.0,0.6521739130434783,2.9565217391304346,46.0
161,"Semantic Mapping in Indoor Embodied AI - A Survey on Advances, Challenges, and Future Directions",0.1724137931034483,0.1954022988505747,0.5747126436781609,1.103448275862069,0.057471264367816,0.057471264367816,1.0,1.0,0.264367816091954,0.8735632183908046,87.0
162,Generalized Out-of-Distribution Detection and Beyond in Vision Language Model Era: A Survey,0.078125,0.109375,0.40625,0.828125,0.03125,0.046875,1.0,1.0,0.734375,1.90625,64.0
164,A Survey on Model MoErging: Recycling and Routing Among Specialized Experts for Collaborative Learning,0.0862068965517241,0.0862068965517241,0.4827586206896552,0.9482758620689656,0.0517241379310344,0.0517241379310344,1.0,1.0,0.5517241379310345,1.362068965517241,58.0
165,From Identifiable Causal Representations to Controllable Counterfactual Generation: A Survey on Causal Generative Modeling,0.0451127819548872,0.0601503759398496,0.3458646616541353,0.4736842105263157,0.0601503759398496,0.0601503759398496,1.0,1.0,0.6691729323308271,0.924812030075188,133.0
166,"Deep Generative Models for Offline Policy Learning: Tutorial, Survey, and Perspectives on Future Directions",0.1818181818181818,0.2207792207792207,0.6233766233766234,1.5974025974025974,0.1168831168831168,0.1168831168831168,1.0,1.0,0.5974025974025974,2.2857142857142856,77.0
167,A Survey on Graph Construction for Geometric Deep Learning in Medicine: Methods and Recommendations,0.0512820512820512,0.0512820512820512,0.4358974358974359,0.7948717948717948,0.0512820512820512,0.0512820512820512,1.0,1.0,0.7692307692307693,2.7948717948717947,39.0
168,"A Survey of Frontiers in LLM Reasoning: Inference Scaling, Learning to Reason, and Agentic Systems",0.1341463414634146,0.1463414634146341,0.4756097560975609,0.8658536585365854,0.073170731707317,0.0853658536585365,1.0,1.0,0.6829268292682927,2.609756097560976,82.0
169,"Graph Theory-Based Deep Graph Similarity Learning: A Unified Survey of Pipeline, Techniques, and Challenges",0.1428571428571428,0.25,0.5178571428571429,1.1607142857142858,0.1785714285714285,0.1964285714285714,1.0,1.0,0.5357142857142857,1.5,56.0
170,"The Quest for the Right Mediator: A History, Survey, and Theoretical Grounding of Causal Interpretability",0.1724137931034483,0.2413793103448276,0.7931034482758621,1.4137931034482758,0.0,0.0,1.0,1.0,0.8620689655172413,4.931034482758621,29.0
171,From Reasoning to Learning: A Survey on Hypothesis Discovery and Rule Learning with Large Language Models,0.1935483870967742,0.1935483870967742,0.6774193548387096,1.2258064516129032,0.032258064516129,0.032258064516129,1.0,1.0,0.7419354838709677,2.5161290322580645,31.0
172,"A Survey on LLM Test-Time Compute via Search: Tasks, LLM Profiling, Search Algorithms, and Relevant Frameworks",0.0108695652173913,0.0108695652173913,0.391304347826087,0.7065217391304348,0.0652173913043478,0.0652173913043478,1.0,1.0,0.3478260869565217,0.5652173913043478,92.0
173,"A Unified Survey on Anomaly, Novelty, Open-Set, and Out- of-Distribution Detection: Solutions and Future Challenges",0.021505376344086,0.032258064516129,0.4408602150537634,0.7204301075268817,0.2150537634408602,0.2473118279569892,1.0,1.0,0.4086021505376344,0.6774193548387096,93.0
174,How to Reuse and Compose Knowledge for a Lifetime of Tasks: A Survey on Continual Learning and Functional Composition,0.088235294117647,0.088235294117647,0.6176470588235294,1.2647058823529411,0.088235294117647,0.088235294117647,1.0,0.0,0.6764705882352942,5.941176470588236,34.0
175,"If LLM Is the Wizard, Then Code Is the Wand: A Survey on How Code Empowers Large Language Models to Serve as Intelligent Agents",0.0930232558139534,0.0930232558139534,0.3488372093023256,0.4418604651162791,0.1860465116279069,0.1860465116279069,1.0,1.0,0.5348837209302325,2.0232558139534884,43.0
176,Offline Model-Based Optimization: Comprehensive Review,0.25,0.25,0.5625,1.2708333333333333,0.1875,0.1875,1.0,1.0,0.8541666666666666,3.1875,48.0
177,Explainability of Vision Transformers: A Comprehensive Review and New Perspectives,0.12,0.16,0.6,1.52,0.0,0.0,0.0,1.0,0.6,2.0,25.0
178,Efficient Neural Networks for Tiny Machine Learning: A Comprehensive Review,0.2,0.2888888888888888,0.5777777777777777,1.4222222222222225,0.1555555555555555,0.1777777777777777,1.0,1.0,0.7555555555555555,3.4444444444444446,45.0
179,"Hitchhiker's guide on the relation of Energy-Based Models with other generative models, sampling and statistical physics: a comprehensive review",0.28,0.4,0.8,2.36,0.24,0.24,1.0,1.0,0.88,4.44,25.0
180,Farm-Scale Autonomous Welfare Monitoring in Precision Livestock: A Systematic Review of Robotics and Multimodal AI with an Emphasis on the Lab-to-Farm Deployment Gap,0.2352941176470588,0.2941176470588235,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,1.0,0.4117647058823529,1.3529411764705883,17.0
